name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"15,974,983,374","18,407,120,843","15,968,454,321","9,267,924,575","10,483,587,696","5,900,921,619","4,452,903,755","7,051,315,349","3,334,570,287","6,715,590,934","4,472,385,368","5,437,059,256","2,688,921,228","2,917,703,982","11,171,674,521","11,537,190,144","11,187,155,706","20,990,581,866","2,158,385,805"
EnterpriseValue,"14,496,883,374","17,127,964,843","14,354,480,321","7,811,664,575","9,312,975,696","4,994,151,619","2,189,074,755","4,746,309,349","2,031,523,287","5,191,550,934","3,575,240,368","4,134,389,256","2,247,621,228","2,763,134,982","10,475,487,521","10,927,413,144","10,593,365,706","20,461,796,866","2,197,709,805"
PeRatio,"19.317","38.977","170.216","20.557","47.33",,,,"6.549","11.638","16.892","11.243",,"5.544","16.945","17.981","32.538","131.596",
ForwardPeRatio,"11.013","13.021","35.088","34.722","26.525","16.611","16.949","46.948","85.47","16.077","9.434","12.903","7.57","7.452","14.389",,,,
PegRatio,"0.333",,"1.564","4.169","1.06","0.488","0.847",,,,,,,"0.64","0.78",,,,
PsRatio,"4.837","5.837","6.329","3.551","3.002","2.505","2.363","2.361","0.966","1.842","1.437","1.389","0.796","1.082","4.391","5.573","9.091","41.33","16.441"
PbRatio,"2.389","2.921","2.74","1.59","1.943","1.139","0.861","1.28","0.561","1.246","0.933","1.23","0.746","0.725","3.234","4.349","7.394","19.13","17.8"
EnterprisesValueRevenueRatio,"4.368","5.161","5.48","2.672","3.435","1.63","0.976","1.614","0.699","1.262","1.054","1.249","0.667","0.999","4.086","5.289","8.5","40.601","16.282"
EnterprisesValueEBITDARatio,"11.959","14.129","49.405","9.243","16.928","44.427","8.114","13.83","-7.109","5.201","5.259","6.698","9.492","15.214","11.409","13.307","20.224","126.571","168.795"
