name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"33,553,084,973","35,263,890,000","29,552,344,521","40,679,807,563","34,134,893,138","31,460,985,940","24,112,114,397","29,727,877,792","25,016,189,321","26,372,687,209","31,432,304,715","26,295,672,810","20,785,198,298","12,892,721,667","13,483,299,187","9,698,184,757","6,950,062,343","11,503,720,913","10,535,689,360","9,569,555,091","11,723,642,347","10,942,723,428","8,497,525,978","8,725,847,428","7,790,868,866","10,892,218,300","10,190,173,500","10,171,391,875","10,282,941,875","8,896,087,500","7,690,035,375","8,106,560,875","6,991,643,125","5,361,585,000","4,983,880,000"
EnterpriseValue,"38,834,084,973","40,994,890,000","36,064,344,521","47,074,807,563","38,386,893,138","36,244,985,940","27,990,114,397","32,104,877,792","28,445,189,321","29,510,687,209","31,742,304,715","27,441,672,810","22,402,198,298","15,246,721,667","15,576,299,187","11,987,184,757","9,841,062,343","12,291,720,913","11,532,689,360","10,333,555,091","12,364,642,347","12,109,723,428","10,431,525,978","11,012,847,428","10,499,868,866","13,524,218,300","11,780,173,500","11,743,391,875","11,695,541,875","9,966,887,500","8,592,735,375","9,123,760,875","8,236,943,125","6,897,585,000","6,542,580,000"
PeRatio,"26.647","25.05","28.256","28.982","31.767","26.381","20.778","22.683","30.083","23.089","23.781","23.887","22.335","12.424","18.158","28.837","13.055","14.303","16.012","14.961","17.256","21.925",,"22.585","12.383","19.369","12.873","14.499","14.173","12.466","19.038","27.293","21.958","26.862","10.633"
ForwardPeRatio,"16.863","17.825","17.544","20.921","21.459","19.342","15.48","17.361","14.881","15.314","20.284","19.608","17.212","11.588","14.771",,,,,,,,,,,,,,,,,,,,
PegRatio,"1.232","1.54","1.831","2.445","26.172","5","1.565","2.162","1.54","3.418",,"1.738","4.498","1.262","1.968",,,,,,,,,,,,,,,,,,,,
PsRatio,"1.853","1.961","1.694","2.52","2.495","2.106","1.653","2.029","1.661","1.773","2.033","1.704","1.381","0.914","1.039","0.792","0.443","1.039","0.994","0.986","1.239","1.25","1.046","1.07","0.965","1.418","1.387","1.403","1.487","1.363","1.367","1.464","1.206","0.954","0.838"
PbRatio,"4.284","4.538","4.899","6.506","6.428","5.996","4.842","4.972","4.847","5.16","5.135","5.046","5.116","3.463",,"2.584","2.085","2.771","3.025","2.884","3.282","3.759","3.952","2.833","2.482","3.507","3.538","4.054","4.142","3.368","2.859","3.278","2.591","2.02","1.957"
EnterprisesValueRevenueRatio,"2.128","2.247","2.043","2.802","2.775","2.393","1.821","2.177","1.993","2.072","2.146","1.924","1.766","1.159","1.16","0.979","0.621","1.006","1.17","1.145","1.3","1.383","1.293","1.348","1.217","1.692","1.52","1.591","1.62","1.412","1.357","1.586","1.417","1.216","1.087"
EnterprisesValueEBITDARatio,"15.211","16.058","17.157","18.853","19.107","15.731","12.127","12.492","21.165","12.742","16.007","14.643","15.59","8.21","7.971","9.292","5.705","6.787","7.168","6.641","8.265","8.859","7.969","8.033","6.367","8.851","7.218","6.953","7.054","6.03","6.382","8.552","7.785","7.344","5.237"
