name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,216,288,680","2,906,307,188","1,985,999,645","6,087,401,008"
EnterpriseValue,"3,929,107,680","3,768,886,188","3,006,301,645","6,780,434,008"
PeRatio,"34.721","43.871","9.792","81.506"
ForwardPeRatio,"20.45","20.492","16.103",
PegRatio,"0.998","9.768",,
PsRatio,"3.292","3.091","1.572","4.644"
PbRatio,"2.342","2.275","1.665","4.694"
EnterprisesValueRevenueRatio,"3.917","3.874","2.136","5.176"
EnterprisesValueEBITDARatio,"16.255","17.678","7.743","20.504"
