name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007
MarketCap,"14,205,407,616","13,845,072,859","11,519,872,807","9,498,911,221","9,041,110,667","6,570,749,704","5,915,060,841","5,251,085,381","5,768,522,891","4,575,491,595","4,153,131,550","3,264,158,148","3,002,431,514","2,392,707,204","2,001,098,114","2,797,585,155","3,009,556,635","2,519,799,682","3,460,224,901"
EnterpriseValue,"15,652,357,616","15,214,635,859","13,052,301,807","11,305,256,221","10,912,620,667","8,049,605,704","8,934,419,841","8,329,938,381","8,867,007,891","8,242,711,595","8,320,289,550","3,797,436,148","3,643,559,514","3,064,580,204","2,706,627,114","3,116,086,155","2,892,501,635","2,668,130,682","3,185,307,901"
PeRatio,"28.906","38.107","59.741","26.707","47.841",,"20.194","37.54","22.583","51.259",,"13.72",,"9.575","7.584","11.834","15.965","17.457","52.526"
ForwardPeRatio,"20.704","20.408","18.868","17.762","18.587","15.848","11.468","10.977","12.27","9.009","8.052","11.834","10.352","7.252","6.431",,,,
PegRatio,"1.09","0.336","1.174","0.884","0.825","1.595","0.999","1.36","1.656",,"1.15","1.69","0.69","0.758","0.406",,,,
PsRatio,"0.909","0.897","0.836","0.753","0.715","0.336","0.295","0.269","0.33","0.259","0.237","0.423","0.399","0.293","0.26","0.428","0.487","0.49","0.933"
PbRatio,"6.504","6.024","4.608","3.876","3.339","1.755","1.375","1.257","1.564","1.288","1.195","1.485","1.512","0.922","0.855","1.339","1.742","1.774","2.705"
EnterprisesValueRevenueRatio,"0.972","0.961","0.935","0.865","0.805","0.408","0.439","0.423","0.502","0.463","0.526","0.482","0.447","0.371","0.337","0.476","0.473","0.514","0.79"
EnterprisesValueEBITDARatio,"14.461","16.586","20.474","13.736","15.089","23.595","9.948","11.859","10.341","9.388","13.293","8.098","23.506","6.167","5.06","7.425","8.876","8.848","15.842"
