name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"2,644,087,573","2,304,091,941","2,721,666,290","3,904,992,000","2,826,420,000","3,851,352,000","2,540,424,000","3,216,364,735","3,433,109,613","3,003,808,000","3,666,344,000"
EnterpriseValue,"6,947,887,573","6,823,691,941","6,923,566,290","7,846,592,000","6,649,620,000","7,622,652,000","4,817,224,000","5,392,064,735","5,525,509,613","5,199,108,000","4,992,344,000"
PeRatio,"20.369",,"17.828",,,"25.302","30.2","27.619",,"41.981","9.787"
ForwardPeRatio,"23.81","23.641","17.094","35.714","98.039","21.787","18.315","23.202","33.557","29.07","26.81"
PegRatio,"2.379",,"1.709",,"9.78",,"1.83","2.32","3.361","2.911","2.684"
PsRatio,"1.444","1.269","1.501","2.915","2.033","2.182","1.619","2.132","2.261","1.93","2.472"
PbRatio,"4.356","3.906","2.257","4.213","2.93","3.524","2.349","2.691","2.743","2.252","2.34"
EnterprisesValueRevenueRatio,"3.816","3.748","3.907","5.36","5.379","4.277","2.999","3.546","3.65","3.434","3.688"
EnterprisesValueEBITDARatio,"-65.732","-64.557","15.8","25.526","30.447","17.852","13.002","12.729","13.075","16.836","13.388"
