name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"5,719,364,928","5,386,022,921","4,292,412,953","5,998,720,030","5,420,145,900","2,362,144,520","2,066,465,940"
EnterpriseValue,"5,658,702,928","5,108,026,921","4,166,402,953","5,771,950,030","5,212,995,900","2,107,266,520","1,779,314,940"
PeRatio,,,,,,"217.818",
ForwardPeRatio,"45.249","57.143","81.301","153.846",,,
PsRatio,"6.996","6.844","6.492","11.348","12.422","9.061","8.384"
PbRatio,"16.514","15.672","16.598","30.288","41.335","19.175","15.589"
EnterprisesValueRevenueRatio,"7.085","6.395","6.098","10.666","11.842","5.943","6.655"
EnterprisesValueEBITDARatio,"-631.975","-570.474","-94.489","-214.117","-200.925","-25.111","-26.801"
