name,ttm,03/31/2023,03/31/2022,03/31/2021
MarketCap,"963,945,805","1,139,134,482","987,469,692","2,198,915,837"
EnterpriseValue,"1,494,454,604","1,741,974,423","987,469,692","2,198,915,837"
PeRatio,"49.254"
PsRatio,"2.487","4.093","9.016","15.417"
PbRatio,"13.793"
EnterprisesValueRevenueRatio,"3.701","5.592","7.84","49.197"
EnterprisesValueEBITDARatio,"11.146","29.003","-1,838.863","-6.695"
