name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"9,529,140,850","8,780,822,753","5,869,891,842","8,813,422,000","5,532,300,000","4,683,828,000","2,256,300,000","3,396,583,632","3,953,455,972","4,396,704,000","3,344,019,000","3,269,976,000","1,879,953,000","3,463,350,071","2,743,469,040","1,774,896,560","530,565,069","1,935,647,980","1,702,722,120","1,063,152,000","2,081,712,800","1,508,423,869"
EnterpriseValue,"12,720,540,850","11,938,222,753","9,120,291,842","11,160,622,000","7,168,000,000","6,436,428,000","3,913,200,000","5,107,783,632","5,549,555,972","5,811,204,000","4,909,019,000","5,003,476,000","2,725,653,000","3,868,835,071","3,096,846,040","2,058,324,560","934,521,069","2,504,376,980","2,060,945,120","1,318,065,000","2,343,015,800","1,870,715,869"
PeRatio,"26.389","22.959","12.131","16.444","22.93","29.815","16.967","20.967","32.67","33.393","37.869","44.23","18.524","17.569","18.546","21.098","8.975","14.925","16.77","12.778","29.041","39.744"
ForwardPeRatio,"19.608","19.011","12.903","12.484","15.129","16.313","12.315","19.724","15.361","18.051","16.529","18.149","11.751","13.928","16",,,,,,,
PegRatio,,,,,,,,,,,"1.654","1.451","1.175","0.941","1.123",,,,,,,
PsRatio,"1.976","1.825","1.254","2.114","1.642","1.67","0.84","1.202","1.34","1.407","1.163","1.557","1.412","2.74","2.638","2.162","0.572","1.907","2.065","1.452","3.181","3.117"
PbRatio,"29.465","41.013",,"24.313","12.396","14.04","10.77","41.845","24.55","14.69","19.263","39.636","84.303","33.688","21.768","10.302","7.324","40.21","9.611","3.911","9.745","12.293"
EnterprisesValueRevenueRatio,"2.583","2.424","1.853","2.263","1.949","2.072","1.448","1.891","1.802","1.842","1.642","2.03","1.943","2.729","2.802","2.476","1.007","2.263","2.181","1.575","3.421","3.904"
EnterprisesValueEBITDARatio,"17.206","16.148","11.297","11.122","11.425","14.598","11.362","13.322","12.644","15.921","14.308","15.965","9.587","10.328","11.148","11.641","5.318","8.782","8.733","5.967","12.8","15.707"
