name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"138,929,726,170","118,774,872,277","93,770,595,649","128,521,610,000","96,290,370,000","68,573,400,000","54,836,340,000","40,890,737,269","24,572,191,965","20,426,383,999","19,359,203,999","14,671,855,999","19,712,873,999","18,054,719,821","10,026,474,999","11,682,054,999","4,975,849,170","12,425,809,999","3,557,243,921","4,243,756,205","1,370,076,495","564,852,373","226,164,560","363,323,109","303,244,486"
EnterpriseValue,"133,706,526,170","114,630,972,277","89,626,695,649","124,389,610,000","91,572,170,000","65,675,800,000","51,700,440,000","38,743,937,269","22,356,891,965","18,686,683,999","18,344,903,999","13,458,955,999","18,388,473,999","17,144,119,821","9,116,074,999","11,126,619,999","4,524,480,170","11,998,342,999","3,367,858,921","4,054,371,205","1,238,647,495","453,628,373","178,674,560","299,064,109","218,743,486"
PeRatio,"77.924","79.379","70.385","77.435","93.178","53.692","72.018","47.069","34.169","37.718","46.196","22.971","30.686","40.018","27.218","51.169","24.803","87.297","37.027","77.151","59.732",,,,
ForwardPeRatio,"62.893","52.632","48.309","63.291","61.728","42.194","37.594","38.61","25.445","28.409","32.573","21.277","27.174","33.003","24.938",,,,,,,,,,
PegRatio,"7.26","4.799","3.133","19.827","5.958","3.758",,"3.051","1.63","1.702","3.43","1.983","1.266","1.68","1.024",,,,,,,,,,
PsRatio,"19.664","17.583","15.82","23.872","22.784","16.618","15.916","14.218","9.413","8.886","9.594","6.794","9.25","11.268","7.351","11.306","5.798","20.977","10.956","21.732","10.084","4.404","3.14","7.031","4.034"
PbRatio,"10.44","9.479","8.065","11.263","10.401","8.835","8.731","8.266","4.44","4.964","6.277","4.495","5.506","7.681","4.921","7.599","3.928","13.982","6.543","11.15","4.35","2.025","3.552","4.641","3.21"
EnterprisesValueRevenueRatio,"18.768","16.091","14.404","21.784","21.011","14.665","13.882","12.346","8.26","7.837","8.606","5.942","8.44","9.756","6.452","10.575","5.171","19.97","9.037","17.834","8.924","4.948","2.481","5.788","8.216"
EnterprisesValueEBITDARatio,"61.092","52.376","46.13","58.366","69.059","41.633","39.102","33.342","21.46","22.528","29.627","14.632","19.648","23.127","15.306","27.006","13.469","54.595","23.614","53.701","43.776","-362.613","-11.402","-19.084","-12.482"
