name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019
MarketCap,"1,527,944,932","1,334,732,480","1,073,199,600","2,129,571,280","1,758,200,000","1,688,609,500","2,373,778,160"
EnterpriseValue,"1,397,545,932","1,243,096,480","930,729,600","1,988,545,280","1,651,689,000","1,529,845,500","2,214,530,160"
ForwardPeRatio,"15.723","27.701","44.053",,,,
PsRatio,"3.252","2.968","2.675","6.07","5.766","6.012","10.617"
PbRatio,"8.295","10.629","5.836","11.849","10.597","10.067","15.159"
EnterprisesValueRevenueRatio,"3.087","2.932","2.425","5.93","5.57","5.683","10.023"
EnterprisesValueEBITDARatio,"-12.344","-47.18","-6.063","-25.04","-29.675","-20.73","-35.61"
