name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"810,357,511","883,966,596","1,111,906,362","2,137,712,531","1,058,467,450","1,136,058,300","823,662,206","588,395,975","470,491,100","278,736,169"
EnterpriseValue,"2,275,020,511","2,369,874,596","2,698,170,362","3,622,610,531","2,319,298,450","2,249,666,300","1,707,534,206","1,275,002,975","1,037,800,100","956,602,346"
PeRatio,"18.604","30.202","43.52",,"32.298","10.227",,"10.31","24.283",
ForwardPeRatio,"161.29",,"27.933",,,"67.114",,,,
PsRatio,"2.973","3.228","4.494","9.992","5.245","6.293","5.263","4.209","3.584","2.643"
PbRatio,"1.638","1.72","2.092","5.273","2.708","2.706","3.558","2.409","2.064","1.223"
EnterprisesValueRevenueRatio,"8.198","8.539","10.222","16.523","11.325","12.425","11.648","8.84","7.812","8.13"
EnterprisesValueEBITDARatio,"9.1","9.479","18.444","26.368","14.577","10.926","22.255","9.705","12.825","20.679"
