name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,396,570,865","1,656,872,076","2,898,197,325","4,050,576,587","10,844,590,184"
EnterpriseValue,"713,365,865","951,789,076","2,106,099,325","3,327,161,587","10,758,833,334"
PeRatio,"19.922",,"12.823","22.681",
PsRatio,"36.274","33.513","5.23","9.06","243.824"
PbRatio,"1.212","1.404","2.324","4.249","121.524"
EnterprisesValueRevenueRatio,"18.76","25.031","4.339","8.868","46.145"
EnterprisesValueEBITDARatio,"-3.712","-4.953","8.095","13.913","63.431"
