name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,060,002,656","946,590,818","743,948,340","923,631,120","704,479,100","1,052,131,990","895,891,000","1,077,066,795","797,255,751","798,200,320","1,299,625,120","1,434,028,130","1,999,314,110","597,602,838","128,408,271","19,008,330","286,562,500","282,812,500"
EnterpriseValue,,,,,,,"629,207,000","777,134,795","395,438,751","521,719,320","756,844,120","937,556,130","1,228,034,110","347,117,174","93,064,614","-106,293,659","285,728,306","282,779,119"
PeRatio,"6.555",,,"5.91",,,"5.395","5.124",,,,"2.345","6.602","10.217","6.973",,"458.5","181"
ForwardPeRatio,"4.764","4.037","4.708","9.355","7.975","7.446","8.913",,"8.85","5.374","7.215","4.456","6.098","5.828",,,,
PsRatio,"6.481",,,"6.014","134.704",,"5.07","6.058","83.301","2.494","3.395","2.344","6.358",,"4.87","339.307",,
PbRatio,"0.805","0.763","0.971","0.808","0.79","0.761","0.741","0.821","0.653","0.562","0.708","0.666","0.866","1.171","1.181","0.884","1.722","1.705"
EnterprisesValueRevenueRatio,"7.274",,,"7.708","142.839",,"5.19","6.696","81.612","1.361","1.625","27.676","60.409","-53.092","9.913","-213.672","52.663",
EnterprisesValueEBITDARatio,,,,,,,"6.187","6.015","2.137","1.793","2.074","3.092","5.481",,"14.574",,,
