name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"12,642,341,061","10,170,455,857","10,053,104,185","12,649,741,876","8,227,060,694","7,857,321,024","4,662,260,051","5,338,910,491","3,397,346,638","4,013,145,948","3,306,511,198","3,313,040,863","2,538,701,598","2,059,848,653","2,742,804,836","1,982,318,891","662,827,807","1,406,040,356","770,234,078","437,761,112","360,565,889","391,325,439","267,338,544","897,311,478","1,290,762,713"
EnterpriseValue,"13,533,641,061","11,026,455,857","10,580,704,185","12,806,941,876","8,481,960,694","8,124,421,024","4,632,760,051","5,390,210,491","3,320,746,638","3,852,245,948","3,219,411,198","3,361,940,863","2,565,301,598","2,175,448,653","2,813,404,836","1,912,918,891","718,927,807","1,371,274,356","782,482,078","375,205,112","322,842,889","359,449,439","243,822,544","842,388,478","1,197,535,713"
PeRatio,"31.666","34.019","37.555","47.407","53.594","38.908","47.254","36.511","24.068","62.231","50.308","58.165","33.126","24.84","28.621","24.612","10.359","44.333","96.354","492.801",,,,"248.05","1,178.15"
ForwardPeRatio,"33.557","26.316","26.882",,"32.363","28.902",,"25.445","19.194","27.248","23.923","22.321","16.949","12.821","18.939",,,,,,,,,,
PegRatio,,,,,,,,,,,"1.529","1.427","1.083","0.804","1.283",,,,,,,,,,
PsRatio,"4.56","3.848","4.107","5.444","4.28","3.95","2.497","3.221","2.149","2.483","1.793","1.843","1.424","1.3","2.108","1.784","0.604","2.593","2.049","1.415","1.233","1.501","2.289","9.733","16.573"
PbRatio,"9.18","8.414","10.725","11.761","8.641","9.296","5.707","7.31","4.879","5.278","4.095","4.263","3.593","3.416","5.201","4.733","2.125","5.436","4.365","2.116","1.659","1.933","2.115","7.035","10.798"
EnterprisesValueRevenueRatio,"4.565","3.719","4.181","5.297","4.268","3.92","2.444","3.052","2.061","2.372","1.78","1.828","1.432","1.317","2.156","1.716","0.649","1.328","1.795","1.008","0.904","1.379","1.105","4.806","15.633"
EnterprisesValueEBITDARatio,"20.035","16.323","20.395","25.768","26.457","21.84","14.379","19.452","13.549","19.826","18.471","16.869","12.118","10.576","14.668","11.503","5.357","7.926","15.752","11.395","18.142","515.709","13.957","81.825","245.447"
