name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992
MarketCap,"1,338,425,473","1,388,655,993","1,559,700,063","2,109,291,669","1,802,156,450","2,223,184,850","2,284,828,816","2,998,942,593","3,135,193,326","2,756,616,544","2,629,108,750","1,703,130,190","1,253,118,922","923,996,590","1,181,248,656","1,173,278,668","1,196,522,405","1,936,626,920","1,866,135,620","1,065,987,105","1,163,643,333","645,901,213","879,123,220","1,098,948,704","822,117,179","954,526,888","595,014,464","735,531,861","388,410,000","223,111,500","222,341,000","382,340,000","395,795,875"
EnterpriseValue,"4,470,196,473","4,378,324,993","4,670,152,063","4,249,354,669","3,969,838,450","3,225,395,850","3,280,648,816","4,176,295,593","4,024,814,326","3,397,469,544","3,154,236,750","2,073,792,190","1,694,144,922","1,381,070,590","1,537,052,656","1,545,523,668","1,667,219,405","2,332,304,920","1,966,633,620","1,260,280,105","1,337,238,333","926,619,213","1,123,132,220","1,378,019,704","1,116,750,179","1,248,826,888","906,814,464","1,054,731,861","744,510,000","650,111,500","635,441,000","911,540,000","899,995,875"
PeRatio,"10.875","9.358","14.552","13.518","25.918","27.2","19.495","22.955","28.469","28.117","28.894","24.839","18.866","12.373","17.016","9.026","10.603","16.842","19.47","12.06","15.708","8.945","11.014","10.332","8.029","12.789","8.863","21.138","19.608",,,,"30.97"
ForwardPeRatio,"10.788","10.152","10.858","13.774","16.695","18.832","18.149","21.097","20.367","21.552","24.331","15.699","14.045","11.186",,,,,,,,,,,,,,,,,,,
PegRatio,"0.635","0.597","0.639","0.81","0.982","1.107","1.068","1.241","1.197","1.135","1.216","0.785","27.555","0.987",,,,,,,,,,,,,,,,,,,
PsRatio,"0.841","0.84","1.177","1.984","1.924","2.66","1.788","2.004","2.165","1.962","1.99","1.172","0.589","0.455","0.521","0.479","0.494","0.78","0.696","0.441","0.505","0.32","0.465","0.62","0.506","0.672","0.514","0.698","0.37","0.227","0.212","0.31","0.371"
PbRatio,,,,,,,,,,"25.957","8.388","4.082","2.82","2.276","2.27","2.237","2.618","3.83","2.931","1.885","2.103","1.373","1.894","2.856","3.04","4.383","4.343","8.368","7.557","8.173","2.221","2.749","1.603"
EnterprisesValueRevenueRatio,"2.641","2.587","3.181","3.716","3.886","3.395","3.772","3.806","3.463","2.206","2.125","1.392","1.122","0.846","0.669","0.625","0.656","0.928","0.826","0.508","0.576","0.45","0.571","0.752","0.684","0.857","0.741","0.984","0.701","0.638","0.606","0.74","0.738"
EnterprisesValueEBITDARatio,"13.273","13","15.28","12.603","16.411","12.603","11.229","13.456","15.123","11.837","12.392","8.801","7.671","5.554","6.845","4.634","5.238","7.458","7.373","5.279","5.844","4.332","5.082","6.292","5.438","6.326","5.048","8.404","6.738","8.611","10.282","25.181","5.559"
