name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995
MarketCap,"1,978,161,236","2,283,338,719","1,460,538,000","2,564,954,000","3,538,216,000","2,166,136,000","3,739,577,543","1,786,544,738","2,229,201,000","1,659,456,000","1,438,522,000","2,634,657,000","1,506,078,817","1,147,800,339","1,156,610,000","1,424,634,500","579,230,086","917,551,000","1,707,513,690","2,277,758,015","1,794,773,306","1,887,173,950","1,485,259,785","1,494,939,950","1,886,621,503","2,930,488,750","2,098,616,620","1,344,774,375","744,855,000","566,529,728","375,535,000"
EnterpriseValue,"1,668,714,236","1,796,273,719","1,049,086,000","2,064,650,000","2,886,714,000","1,407,486,000","3,878,837,543","1,838,517,738","2,328,199,000","1,673,970,000","1,607,661,000","2,577,088,000","1,580,446,817","1,286,764,339","1,371,825,000","1,701,265,500","980,303,086","1,499,457,000","2,408,681,690","2,717,263,015","1,977,803,306","2,185,390,950","1,798,936,785","1,941,319,950","2,277,378,503","3,218,954,750","2,437,616,620","1,442,974,375","833,355,000","602,429,728","394,235,000"
PeRatio,"1,515.5",,,,,,,"189.25","219","1,072",,"50.581","26.842",,,"32.623","15.417",,"21.178","36.394","28.284","34.313","70.125",,"17.542","33.25",,"42.708","30.585","36.176","31.019"
ForwardPeRatio,"200",,"22.173",,,,,"19.92",,"33.003","18.868","31.746","19.342","22.523","16.051",,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"2.199","1.258","2.117","1.29","1.903","1.071",,,,,,,,,,,,,,,,
PsRatio,"2.886","3.636","2.497","5.018","8.004","6.347","4.537","2.06","2.55","1.594","1.341","2.385","1.425","1","0.991","1.301","0.452","0.667","1.336","1.751","1.612","1.98","1.593","1.774","1.792","3.115","2.706","3.269","2.11","2.456","1.899"
PbRatio,"2.122","2.416","1.602","2.396","3.343","1.896","2.757","2.282","3.083","2.356","2.084","3.844","2.453","1.932","1.977","2.48","1.141","1.833","3.354","3.225","2.203","3.214","2.64","3.045","2.761","4.986","6.01","6.721","4.772","4.875","3.864"
EnterprisesValueRevenueRatio,"2.36","2.822","1.779","4.08","6.72","3.985","4.02","2.049","2.646","1.6","1.507","2.348","1.425","1.093","1.183","1.548","0.768","1.083","1.743","2.039","1.617","2.162","1.877","2.195","2.142","3.338","3.339","3.103","2.073","2.431","1.948"
EnterprisesValueEBITDARatio,"71.328","191.541","-15.052","-51.861","-32.042","-10.052","44.405","22.273","23.307","11.718","15.665","13.72","7.006","8.369","7.803","6.377","3.34","4.461","5.787","7.243","6.233","8.974","8.567","33.206","7.481","12.855","40.225","14.415","9.816","12.245","9.233"
