name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"15,771,288,130","15,125,684,976","13,067,060,000","20,986,880,000","18,740,400,000","15,632,440,000","11,313,588,000","8,552,146,248","5,955,177,799","6,722,521,844","4,924,039,140","3,659,018,460","1,826,003,380","1,399,362,936","1,492,963,920"
EnterpriseValue,"22,258,188,130","21,753,584,976","20,149,160,000","27,060,080,000","25,727,400,000","23,455,240,000","17,267,488,000","10,666,075,248","8,343,647,799","9,047,653,844","5,450,510,140","4,413,602,460","2,751,981,380","1,495,874,936","1,698,914,920"
PeRatio,"26.703","25.252","19.87","29.384","33.837","45.481","46.505","38.552","67.294","91.027","42.079","35.127","41.982","30.61","46.614"
ForwardPeRatio,"12.595","11.71","10.142","15.337","16.529","15.361","12.854","18.484","14.815","21.93","22.371","19.57","16.722","15.504","21.186"
PegRatio,"0.823","0.993","1.831","1.707","2.379","1.358","1.071","1.54",,,"1.789","1.565","1.339","1.241","1.412"
PsRatio,"2.952","2.878","2.629","4.422","4.14","3.545","3.823","5.193","4.245","6.971","6.797","5.339","3.468","3.976","4.557"
PbRatio,"2.488","2.462","2.282","3.583","3.481","3.246","2.679","3.334","2.61","3.239","3.708","3.059","1.698","1.471","1.742"
EnterprisesValueRevenueRatio,"4.045","3.953","3.814","5.357","5.512","5.063","5.047","6.367","5.632","9.045","7.098","6.193","4.987","4.034","5.165"
EnterprisesValueEBITDARatio,"11.105","10.853","10.833","14.167","14.693","13.665","18.694","16.971","15.978","31.091","17.89","15.359","15.356","11.427","14.677"
