name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"4,456,998,896","2,866,016,648","8,598,049,945","18,704,859,223","11,215,984,062","6,130,052,394"
EnterpriseValue,"3,245,895,298","2,583,915,128","8,217,072,231","18,231,987,710","11,214,492,200","6,128,503,122"
PeRatio,"13.57","10.907","39.081","75.744","35.519","27.349"
ForwardPeRatio,"10.764","7.587","23.923","39.37","21.834","15.221"
PsRatio,"2.486","1.761","7.823","24.455","13.596","10.003"
PbRatio,"1.724","1.302","4.588","10.894","5.954","3.796"
EnterprisesValueRevenueRatio,"0.36","0.29","1.211","4.044","3.159","2.32"
EnterprisesValueEBITDARatio,"0.489","0.428","2.697","8.066","5.394","4.559"
