name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"4,945,613,919","6,936,346,995","4,235,256,863","7,176,710,497"
EnterpriseValue,"3,921,787,919","5,802,436,995","3,113,689,863","5,850,160,497"
PeRatio,,,"1.386",
ForwardPeRatio,"30.212","71.429",,
PegRatio,"1.008","2.374",,
PsRatio,"7.117","12.012","8.764","20.409"
PbRatio,"4.357","6.584","4.012","5.66"
EnterprisesValueRevenueRatio,"5.717","10.189","6.621","17.28"
EnterprisesValueEBITDARatio,,"-36.718","-14.034","-30.551"
