name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,583,497,074","1,766,356,519","2,058,896,818","2,127,193,164","1,043,572,741","646,712,092","755,558,461","584,039,915","347,201,116","180,557,501","74,814,467","44,804,481"
EnterpriseValue,"1,767,380,074","1,962,984,519","2,099,114,818","2,186,165,164","1,321,702,741","717,052,092","732,609,461","646,433,915","310,290,116","173,839,501","75,448,467","42,608,481"
PeRatio,"34.543","40.261","35.005","54.378","49.861","22.522","21.781","36.588","26.935","20.352","18.571","12.733"
ForwardPeRatio,"19.802","21.645","24.155","28.169","19.608","11.364","15.924","20.161","16.447","16.155","13.263","11.148"
PegRatio,"0.991","1.083","1.207","1.407","0.98","0.568","0.797","1.008","0.823","0.808","0.663","0.558"
PsRatio,"1.786","2.049","2.564","2.865","1.578","1.279","1.698","1.916","1.466","1.035","0.737","0.525"
PbRatio,"2.041","2.324","3.01","3.521","2.714","1.863","2.505","3.551","2.515","2.326","2.214","2.085"
EnterprisesValueRevenueRatio,"2.051","2.278","2.668","3.093","2.005","1.409","1.752","1.941","1.386","1.124","0.696","0.624"
EnterprisesValueEBITDARatio,"14.827","16.468","19.04","19.293","14.745","12.575","13.805","16.285","12.598","10.126","7.374","7.876"
