name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"2,150,039,108","1,951,028,317","1,860,491,204","2,440,856,133","1,941,630,733","1,990,330,934","1,508,513,381","1,929,743,074"
PeRatio,"7.928","6.763",,"2.775",,"19.332","4.15",
PsRatio,"7.848","6.716",,"2.762",,"19.763","4.133",
PbRatio,"0.895","0.861","0.881","0.937","1.058","1.03","0.764",
EnterprisesValueRevenueRatio,"8.492","6.684",,"2.762",,"21.652","4.133",
