name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"3,268,072,031","3,506,765,087","2,218,070,903","2,937,520,491","2,320,249,807","2,385,502,204"
EnterpriseValue,"3,894,699,031","4,277,355,087","3,048,543,903","3,573,679,491","3,148,569,807","3,439,153,204"
PeRatio,"14.436","16.601","9.636","15.53","43.613","19.883"
ForwardPeRatio,"12.469","12.361","9.091","10.04","16.208",
PsRatio,"1.28","1.329","0.891","1.231","1.12","0.908"
PbRatio,"8.787","10.088","10.669","15.9","89.144","42.927"
EnterprisesValueRevenueRatio,"1.494","1.64","1.159","1.443","1.501","1.349"
EnterprisesValueEBITDARatio,"11.117","12.209","7.793","11.164","20.001","17.047"
