name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,949,290,492","2,212,414,106","2,075,473,593","2,278,744,561","1,714,753,020","942,678,305","250,707,378","257,283,144","57,803,999","63,750,607","72,296,589"
EnterpriseValue,"4,920,104,492","4,232,736,106","2,337,063,571","3,632,777,262","2,547,858,610","1,542,154,115","682,308,251","510,076,779","319,746,515","262,673,340","120,109,654"
PeRatio,"39.75","38.28",,,,,,,,,
ForwardPeRatio,"79.365","34.843",,,,,,,,,
PsRatio,"6.042","9.345",,,,,,,,,
PbRatio,"1.712","1.976",,,,,,,,,
EnterprisesValueRevenueRatio,"13.727","17.231","12.161","35.455","36.23","27.734","32.68","47.417","8.023","2.814","1.728"
EnterprisesValueEBITDARatio,"16.978","17.383","15.267","44.703","-307.787","35.132","23.967","24.377","13.58","7.033","5.517"
