name,ttm,02/28/2023,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,02/28/2015,02/28/2014,02/28/2013,02/29/2012,02/28/2011,02/28/2010,02/28/2009,02/29/2008,02/28/2007,02/28/2006,02/28/2005,02/29/2004,02/28/2003,02/28/2002,02/28/2001,02/29/2000,02/28/1999,02/28/1998,02/28/1997,02/29/1996,02/28/1995,02/28/1994,02/28/1993,02/29/1992,02/28/1991,02/28/1990,02/28/1989,02/29/1988,02/28/1987,02/28/1986
MarketCap,"1,792,745,507","1,012,672,800","1,215,390,240","1,295,849,416","967,985,742","1,201,812,300","1,060,425,150","1,522,788,600","1,306,637,000","1,167,969,531","1,134,860,585","1,133,335,346","631,647,273","533,222,526","388,118,356","255,209,398","429,608,188","235,996,821","130,810,725","89,114,596","86,669,376","72,061,349","88,376,574","112,221,524","64,621,945","52,012,785","87,476,047","53,763,949","25,978,027","24,399,250","35,986,875","16,166,125","21,789,125","30,139,285","28,664,794","24,175,903","29,265,754","23,421,761","14,557,830"
EnterpriseValue,"2,789,045,507","2,058,342,800","1,431,175,240","1,498,216,416","1,258,473,742","1,457,111,300","1,358,684,150","1,820,463,600","1,610,896,000","1,502,638,731","1,520,466,907","1,294,543,811","713,344,607","619,832,689","389,684,862","341,301,407","444,445,907","269,493,729","149,426,780","117,972,768","116,685,272","114,627,520","150,233,698","138,067,393","98,736,809","64,812,785","95,176,047","57,463,949","36,678,027","36,199,250","43,686,875","19,966,125","26,589,125","35,939,285","27,964,794","25,775,903","29,565,754","23,821,761","14,957,830"
PeRatio,"23.672","10.239","15.881","104.265","14.298","18.262","21.276","23.367","17.003","19.834","18.184","19.375","15.639","15.401","9.816","6.305","15.673","11.066","16.514","18.621","19.048","7.012","11.207","10.92","7.428","7.174","14.304","12.585","10","15.741","17.23","20.536","17.614","19.133","23.192","43.087","52.158",,
ForwardPeRatio,"14.535",,,,,,,,"14.641",,"15.848","15.65","14.006","14.706","13.986",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.038",,,,,,,,,,"1.32","1.305","1.355","0.905","0.933",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.337","0.679","1.423","1.508","0.949","1.297","1.321","1.732","1.507","1.435","1.602","2.057","1.358","1.412","1.048","0.641","1.353","0.921","0.689","0.586","0.592","0.329","0.572","0.735","0.529","0.6","1.197","0.938","0.528","0.565","0.929","0.593","0.676","1.059","1.433","1.214","2.501","2.019","0.901"
PbRatio,"1.947","1.188","1.875","2.055","1.477","2.017","1.945","2.932","2.789","2.813","3.03","3.462","2.196","2.083","1.742","1.44","2.939","2.123","1.499","1.183","1.283","1.136","1.614","2.587","1.957","1.508","2.543","1.88","1.12","1.14","1.845","0.924","1.259","1.805","1.898","1.727","2.168","1.378","0.856"
EnterprisesValueRevenueRatio,"1.85","1.555","2.723","3.118","1.185","1.572","1.676","2.108","1.811","1.833","2.023","2.269","1.521","1.628","1.091","0.828","1.388","1.035","0.798","0.774","0.857","0.625","0.982","1.137","1.067","0.801","1.261","0.996","0.745","0.812","1.071","0.648","0.88","1.326","1.571","1.21","2.025","2.269","0.918"
EnterprisesValueEBITDARatio,"9.093","8.166","12.839","18.731","9.79","7.715","14.259","12.105","9.766","9.766","9.77","9.463","7.121","7.305","4.604","3.896","8.469","6.471","7.803","8.105","8.003","4.713","6.968","6.457","5.188","4.487","7.378","5.224","4.826","6.351","7.801","5.546","7.597","9.458","12.159","13.566","14.783","15.881","8.31"
