name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"1,104,738,627","1,654,267,406","2,966,376,988","4,211,776,204","2,519,255,924","826,525,087","652,484,634","391,330,117","252,169,604","291,777,450","324,462,544","443,097,602","443,281,507","594,908,954","590,086,361"
EnterpriseValue,"2,573,616,627","3,030,162,406","3,693,978,988","4,597,528,204","2,852,071,924","1,105,879,087","838,594,634","564,068,117","362,654,604","366,152,450","423,048,544","590,453,231","594,308,712","900,195,060","752,526,942"
PeRatio,"18.06","35.989","28.859","63.132","48.37","24.648","12.936","23.243","26.19","28.409","100","74.308","24.525","18.795","20.812"
ForwardPeRatio,"14.368","16.234","32.68","47.847","43.478","20.576","17.422","16.529","16.921","21.552","42.373","26.738","14.184","15.175","17.668"
PegRatio,"0.575","0.65","1.306","3.184","2.488","1.177","0.995","1.067","2.821","3.592","5.303","2.674","0.85","0.864","0.827"
PsRatio,"0.818","1.334","1.593","3.759","2.478","1.073","0.837","0.578","0.397","0.462","0.555","0.806","0.715","0.876","0.964"
PbRatio,"1.225","1.905","3.721","6.297","5.44","2.056","1.792","1.255","0.86","1.016","1.154","1.646","1.693","2.608","3.025"
EnterprisesValueRevenueRatio,"1.872","2.204","2.025","3.782","2.763","1.276","1.065","0.787","0.557","0.58","0.713","1.028","0.942","1.236","1.217"
EnterprisesValueEBITDARatio,"17.804","20.963","19.378","32.393","24.465","12.012","9.535","9.086","7.473","11.668","11.758","21.782","12.126","13.915","13.108"
