name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"5,097,356,228","7,023,049,889","1,139,061,481","2,457,686,627","8,735,820,051","4,334,222,959"
EnterpriseValue,"6,402,310,228","8,214,814,889","2,262,821,481","3,257,071,627","8,508,886,051","3,873,186,959"
PsRatio,"507.291","670.163","12.587","40.353","381.39","153.826"
PbRatio,,,,,"53.347","9.427"
EnterprisesValueRevenueRatio,"688.198","883.029","29.142","46.719","1,031.505","95.493"
EnterprisesValueEBITDARatio,"-11.322","-14.527","-5.693","-6.101","-18.206","-13.884"
