name,ttm,01/31/2024,01/31/2023,01/31/2022
MarketCap,"25,237,090,473","16,962,148,653","7,149,545,249","2,792,638,790"
EnterpriseValue,"24,651,132,473","16,406,261,653","6,538,573,249","2,674,146,790"
ForwardPeRatio,"178.571","370.37",,
PsRatio,"21.027","19.606","11.961","20.999"
PbRatio,"25.259","17.837","7.608",
EnterprisesValueRevenueRatio,"20.905","19.354","11.05","7.065"
EnterprisesValueEBITDARatio,"-13.024","-69.994","-26.512","-7.821"
