name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"1,086,384,515","674,185,646","103,122,112","440,093,956","609,622,986","279,263,242","235,995,777","385,653,621","86,549,427"
EnterpriseValue,"1,015,718,515","633,183,646","109,299,112","410,179,956","591,484,986","248,616,242","214,974,777","343,612,621","67,836,427"
PsRatio,"60.229",,"57.135","693.877",,,,,
PbRatio,"13.729","12.944","16.665","9.287","18.641","6.815","8.406","7.949","3.106"
EnterprisesValueRevenueRatio,"-48,749.932",,"70.379","714.599",,,,,
EnterprisesValueEBITDARatio,"-1.812","-14.945","-1.928","-6.63","-12.103","-5.313","-5.865","-13.848","-7.685"
