name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"5,952,601,838","4,651,046,680","1,706,251,497","2,868,296,734","2,008,578,245","1,659,286,933","1,205,289,748","1,510,130,738","1,007,487,541","852,586,740"
EnterpriseValue,"8,379,347,838","6,877,656,680","3,658,191,497","5,750,500,734","3,752,652,245","3,185,276,933","2,180,011,748","1,989,353,738","1,071,156,541","679,229,740"
PeRatio,"28.142","38.033",,,"30.468","41.574","140.907",,,
ForwardPeRatio,"20.121","16.234","6.072","11.403","18.248",,,,"12.407","8.636"
PsRatio,"5.093","4.101","2.607","6.494","4.463","2.872","3.844","7.604","7.188","6.756"
PbRatio,"33.978","49.286","67.234","2.396","1.709","1.565","1.2","1.54","0.939","0.713"
EnterprisesValueRevenueRatio,"7.156","5.874","5.164","17.136","12.596","5.503","6.372","10.75","7.203","4.974"
EnterprisesValueEBITDARatio,"14.982","12.297","12.432","16.667","15.206","7.093","10.781","17.502","24.188","15.582"
