name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"13,365,265,551","13,885,513,149","10,237,607,608","14,807,565,991","11,392,726,829","12,496,801,822","8,657,753,340","10,739,992,120","9,235,442,851","9,561,332,817","9,609,810,343","8,123,554,027","5,382,248,974","3,491,442,966","3,060,876,593","3,098,722,273","3,759,592,727","3,112,465,120","5,287,346,213","4,244,680,799"
EnterpriseValue,"15,141,265,551","15,163,513,149","11,314,607,608","13,859,565,991","12,004,726,829","12,226,801,822","8,071,753,340","10,397,992,120","10,928,442,851","11,354,332,817","11,654,810,343","8,178,554,027","5,594,248,974","3,905,242,966","3,432,076,593","3,758,522,273","4,795,144,727","3,710,642,120","5,219,783,213","4,373,433,799"
PeRatio,"25.613","31.888","6.588","5.599","11.137","16.313","10.683","18.088","21.18","13.542","18.75","15.307","8.85","10.55","8.497","13.876",,"24.763","9.739","7.577"
ForwardPeRatio,"12.821",,"7.294","9.217",,"13.263",,,,,,"13.717","11.236","13.661","12.331",,,,,
PegRatio,,,,,,,,,,,,,"1.277","1.365","1.072",,,,,
PsRatio,"1.151","1.292","0.781","1.063","1.174","1.608","1.116","1.339","1.285","1.447","0.605","0.851","0.739","0.658","0.546","0.528","0.861","0.582","0.688","0.688"
PbRatio,"1.935","2.262","1.793","1.588","1.595","2.432","1.846","2.043","1.958","2.083","1.606","1.813","1.133","1","0.889","0.935","1.34","0.959","2.006","1.771"
EnterprisesValueRevenueRatio,"1.314","1.316","0.988","0.92","1.122","1.444","1.063","1.357","1.506","1.704","1.452","1.099","0.839","0.814","0.634","0.645","1.128","0.672","0.553","0.453"
