name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021
MarketCap,"20,212,365,609","9,338,655,344","4,550,652,505","5,189,818,635","18,141,268,303"
EnterpriseValue,"25,212,428,609","13,697,329,344","7,335,626,505","6,469,150,635","18,631,846,303"
PsRatio,"8.081","4.381","2.976","4.004","23.392"
PbRatio,"7.128","3.582","1.812","2.015","7.546"
EnterprisesValueRevenueRatio,"9.985","6.493","4.87","5.188","24.451"
EnterprisesValueEBITDARatio,"235.646",,"-10.923","-10.739","-50.262"
