name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"14,599,547,083","12,438,654,590","8,342,621,416","8,198,991,648","6,933,254,043","5,861,073,446","5,010,592,480","6,021,907,189","5,062,475,401","3,668,279,955","5,319,733,853","5,779,259,392","4,037,753,691","3,278,305,291","2,749,224,616","2,279,387,224","2,165,626,514","3,058,012,311","2,630,883,126","1,672,899,292","1,438,475,532","1,004,566,784","974,316,712","1,035,501,903","830,899,008","917,461,875","1,069,846,750","959,751,000","815,620,684","622,225,000","404,764,500"
EnterpriseValue,"15,310,970,083","13,206,545,590","8,980,939,416","8,797,623,648","7,497,609,043","6,431,638,446","5,212,372,480","6,250,109,189","5,349,205,401","3,657,286,955","5,128,752,853","5,465,093,392","3,771,564,691","3,051,390,291","2,480,736,616","2,014,968,224","2,023,524,514","2,958,864,311","2,645,666,126","1,731,704,292","1,462,530,532","1,002,417,784","981,883,712","1,062,786,903","897,302,008","983,861,875","1,091,446,750","979,451,000","852,320,684","711,825,000","404,764,500"
PeRatio,"27.419","25.464","19.499","31.412","34.393","19.424","23.26","22.067","27.679","25.945","21","22.224","15.908","16.506","21.33","46.895","10.331","15.242","17.216","15.432","17.804","18.885","14.84","12.469","9.214","12.731","11.649","11.304","10.995","7.485",
ForwardPeRatio,"26.455","22.523","16.584","20","24.814","18.939","14.728","21.142","22.222","14.451","16.447","17.986","13.85","14.085","18.349",,,,,,,,,,,,,,,,
PegRatio,"2.253","1.842","1.22","1.337","2.721","2.005","1.134","1.79","2.744","1.521","1.265","1.384","1.457","0.801","0.979",,,,,,,,,,,,,,,,
PsRatio,"3.569","3.122","2.322","2.724","2.61","2.036","1.721","2.498","2.342","1.495","1.97","2.108","1.436","1.294","1.344","1.318","0.884","1.355","1.395","1.089","1.076","0.99","1.003","1.065","0.795","0.866","0.92","0.833","0.737","0.492",
PbRatio,"11.154","10.149","9.008","9.556","9.755","7.21","5.404","6.362","6.695","3.628","3.874","4.085","2.973","2.632","2.392","2.126","2.176","2.813","3.357","2.602","2.492","2.099","2.27","2.076","1.857","2.032","2.179","2.195","2.082","1.929",
EnterprisesValueRevenueRatio,"3.653","3.151","2.388","2.72","2.824","2.142","1.721","2.382","2.352","1.442","1.823","1.916","1.322","1.132","1.198","1.165","0.816","1.297","1.342","1.082","1.097","0.963","0.988","1.086","0.848","0.906","0.92","0.845","0.768","0.689","0.446"
EnterprisesValueEBITDARatio,"18.72","16.147","12.823","20.538","20.457","13.586","11.367","13.773","14.882","14.308","11.251","11.195","8.589","8.245","9.877","13.269","5.485","8.425","9.377","8.951","10.045","9.468","7.637","6.93","5.169","5.555","6.219","5.998","6.011","5.169","3.468"
