name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"1,234,691,082","824,497,463","410,832,837","254,641,279","127,842,017","120,688,666","336,151,698"
EnterpriseValue,"1,154,515,082","752,041,463","337,118,837","206,855,312","67,227,570","105,735,899","300,611,613"
PeRatio,,,,,,"4.803",
PsRatio,"59.055","42.51","26.731","21.972",,"8.583","84.775"
PbRatio,"25.545","17.175","4.325","3.49","1.958","6.174","12.068"
EnterprisesValueRevenueRatio,"66.018","43.003","21.156","16.094","90.894","13.099","111.051"
EnterprisesValueEBITDARatio,"-16.481","-10.736","-9.624","-7.334","-1.205","-2.423","-9.22"
