name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"1,351,428,581","335,313,573","359,785,386","245,892,150","200,122,200","374,431,960","213,689,600","160,279,957","166,004,428","151,722,739","182,784,057","145,819,469","124,719,949","109,165,317","119,633,185","137,724,300","84,152,179","105,752,628","82,666,285","74,587,968","70,187,247","65,024,016","44,611,588","40,952,640","87,046,380","47,628,324","115,935,750","125,597,500","69,872,625"
EnterpriseValue,"3,336,092,581","2,117,965,573","2,199,521,386","2,045,008,150","1,571,367,200","1,624,439,960","1,597,366,600","1,084,532,957","1,040,994,428","994,633,739","933,173,057","886,091,469","816,328,949","819,157,317","880,955,185","893,818,300","748,574,179","687,214,628","543,600,285","457,470,968","385,285,247","384,433,016","382,002,588","375,682,640","345,479,380","331,928,324","358,835,750","216,697,500","139,472,625"
PeRatio,"14.514","7.074",,,"13.073","4.635","3.314","7.432","11.898","38.654","12.733","17.535",,"9.192","13.573","7.009","3.459","7.554","29.486","33.958","18.571","15.638","12.317","5.395","9.709","14.632","12.402","18.617","17.399"
ForwardPeRatio,,,,,,,,,,,,"5.731","4.029",,"12.516",,,,,,,,,,,,,,
PsRatio,"2.583","0.821","1.239","0.891","0.587","0.809","0.758","0.582","0.872","0.868","1.017","0.967","0.849","0.677","0.813","0.896","0.533","0.899","1.255","1.135","1.168","1.091","0.8","0.624","0.93","0.575","1.575","1.966","1.513"
PbRatio,"2.61","0.775","1.002","0.663","0.549","1.084","0.789","0.743","0.834","0.69","0.841","0.706","0.625","0.544","0.613","0.729","0.525","0.741","0.67","0.625","0.603","0.591","0.423","0.403","1.158","0.685","1.762","2.3","3.012"
EnterprisesValueRevenueRatio,"6.286","5.397","7.342","7.869","4.966","3.708","5.718","4.06","4.992","5.348","5.311","5.872","5.512","5.164","5.94","5.941","4.915","5.638","6.858","6.752","6.22","6.421","6.836","5.679","4.32","3.98","4.81","4.291","4.318"
EnterprisesValueEBITDARatio,"10.049","9.236","14.445","13.286","8.285","6.356","9.427","7.223","7.753","8.654","7.588","8.926","9.379","7.13","8.058","7.946","6.34","6.666","8.396","8.966","8.228","8.592","8.997","7.006","8.005","11.367","9.32","10.319","10.647"
