name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"12,442,552,974","10,662,234,661","9,496,727,097","7,354,523,227","7,876,204,825","10,216,703,992","8,808,458,824","10,042,525,231","8,079,258,665","5,578,247,199","6,025,886,842","5,478,167,755","3,956,590,755","3,828,234,242","3,940,337,203","3,477,957,394","2,668,777,995","3,255,413,015","3,420,567,690","2,991,716,632","3,025,461,606","2,402,497,372"
EnterpriseValue,"13,899,552,974","12,292,234,661","10,191,727,097","7,814,523,227","8,601,204,825","11,572,759,992","10,576,736,824","12,423,240,231","10,635,664,665","7,058,060,199","7,703,949,842","6,753,814,755","5,163,961,755","4,640,126,242","4,693,086,203","12,698,021,394","2,711,620,995","3,776,900,015","3,878,734,690","3,252,605,632","3,279,148,606","2,716,057,372"
PeRatio,"14.079","9.561","16.736","12.6","14.398","14.021","5.048","12.834","12.193","11.024","9.682","11.451","6.282","6.097","6.984","8.586","14.21","10.933","12.545","13.724","12.423","11.171"
ForwardPeRatio,"9.285","8.237","8.772","8.11","9.794","11.601","10.352","14.409","12.707","9.285","9.843","9.852","6.658","7.424","7.57",,,,,,,
PegRatio,,,,,,,,,,,"1.132","1.133","0.765","0.281","0.757",,,,,,,
PsRatio,"0.692","0.61","0.614","0.453","0.526","0.759","0.715","0.827","0.728","0.567","0.564","0.55","0.403","0.444","0.486","0.495","0.482","0.59","0.708","0.68","0.756","0.627"
PbRatio,"1.37","1.317","2.593","0.571","0.596","0.887","1.027","1.241","1.012","0.894","0.902","0.929","0.573","0.677","0.782","0.899","1.02","1.021","1.233","1.184","1.328","1.233"
EnterprisesValueRevenueRatio,"0.758","0.67","0.643","0.486","0.591","0.817","0.821","0.993","0.923","0.677","0.707","0.655","0.525","0.526","0.568","1.797","0.477","0.66","0.747","0.709","0.812","0.847"
