name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"40,549,696,511","38,614,705,149","36,833,632,713","45,818,677,835","35,179,841,404","57,406,728,197","46,820,291,476","65,831,187,990","54,821,059,737","77,264,305,984","84,228,659,619","92,831,172,488","54,466,904,069","26,975,201,141","69,946,368,723","52,135,663,180","11,497,747,161","53,159,013,899","63,892,227,029","47,342,088,316","51,472,861,398","45,519,034,829","39,905,200,109","62,585,127,863","61,074,999,999"
PeRatio,"6.814","4.992","8.147","7.267","89.886","11.908","10.731","26.83","30.04","40.875","1,689.023","67.212",,,,"6.741","9.257","8.197","12.349","11.317","11.283","7.843","13.954","19.401","16.143"
ForwardPeRatio,"7.299","5.942","6.083","6.935","8.666","9.033","6.498","10.081","10.834","10.06","38.61","43.668","34.602",,,,,,,,,,,,
PegRatio,"1.781",,,"0.191","0.637","1.129","0.607","0.429","0.169","0.249","133.157","150.438","7.609",,,,,,,,,,,,
PsRatio,"1.749","1.51","1.779","2.216","1.51","2.499","1.941","2.769","2.792","3.172","3.458","2.612","1.688","0.753","1.445","0.54","1.084","1.347","1.529","2.068","1.339","2.351","2.618",,"11.091"
PbRatio,"0.69","0.666","0.665","0.649","0.524","0.905","0.743","1.049","0.929","1.103","1.184","1.327","0.791","0.39","0.984","0.745","0.836","2.208","3.212","2.933","2.429","2.649","3.108","3.994","4.697"
