name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"1,361,833,150","1,440,206,975","1,066,346,779","1,546,504,491","438,229,077","227,565,884","159,993,336","159,209,041","290,968,248","657,592,630","599,891,727","537,301,474","301,411,072","365,179,453","406,204,819","243,296,811","368,707,277","1,440,863,328","1,305,560,751"
EnterpriseValue,"1,408,169,150","1,479,271,975","1,434,930,779","2,411,451,491","1,806,846,077","1,700,038,884","1,725,767,336","2,460,128,041","2,752,831,248","3,421,449,630","3,598,499,727","3,740,353,474","3,647,473,072","3,151,503,453","2,741,895,819","2,452,924,811","2,355,665,277","2,733,914,328","2,013,876,751"
PeRatio,"2.422","2.571","1.895","1.655","3.468",,"0.556",,"3.354","11.093","14.026",,,"25.769",,"6.758","3.144","11.686","9.314"
ForwardPeRatio,,,,,,,,,,"3.524","6.079","12.005","4.174","3.696","6.341",,,,
PegRatio,,,,,,,,,,,,,,"0.079",,,,,
PsRatio,"1.434","1.524","1.134","2.594","1.106","0.309","0.203","0.354","0.549","1.163","1.074","0.906","0.512","0.829","0.784","0.761","1.234","5.567","5.559"
PbRatio,"0.451","0.498","0.442","0.804","0.438","0.287","0.181","0.309","0.314","0.792","0.833","0.937","0.685","0.92","1.035","0.6","1.683","2.306","3.919"
EnterprisesValueRevenueRatio,"1.446","1.519","1.445","3.497","3.914","3.801","3.762","5.446","5.524","6.024","6.518","6.36","6.193","6.733","7.623","7.677","7.881","10.562","9.815"
EnterprisesValueEBITDARatio,"1.998","2.099","2.001","1.981","5.855","5.67","10.751","8.611","-17.854","10.267","15.77","14.055","28.931","18.035","172.859","12.451","11.779","16.102","14.397"
