name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,353,668,159","5,122,279,356","4,608,487,866","10,104,541,450"
EnterpriseValue,"2,685,001,159","4,524,333,356","4,306,291,866","9,919,826,450"
PeRatio,"29.4","39.311","43.25","159.808"
ForwardPeRatio,"20.964","20.877","26.455","84.034"
PsRatio,"4.862","9.431","13.051","51.994"
PbRatio,"7.34","11.862","12.202","41.313"
EnterprisesValueRevenueRatio,"3.681","7.79","11.43","48.983"
EnterprisesValueEBITDARatio,"19.284","20.457","29.629","129.846"
