name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"119,111,598,992","13,381,692,643","3,913,892,024","35,355,923,072"
EnterpriseValue,"122,054,021,992","16,237,190,643","6,255,653,024","36,142,619,072"
PeRatio,"107.881","142.321",,
ForwardPeRatio,"48.781","20.964","5.988","54.945"
PegRatio,"2.442","1.049","0.3","2.743"
PsRatio,"28.76","4.849","1.361","14.035"
PbRatio,"126.957","12.36","2.092","17.255"
EnterprisesValueRevenueRatio,"28.453","5.355","2.151","14.403"
EnterprisesValueEBITDARatio,"61.788","18.754","10.456","72.643"
