name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,474,883,838","1,287,528,638","1,412,544,153","2,313,570,000","3,501,830,590","439,726,080","190,823,070","93,109,901","363,870,173","766,570,000","600,278,880"
EnterpriseValue,"1,755,317,838","1,657,166,638","1,968,409,153","2,919,353,000","3,443,451,590","378,092,080","93,983,070","-45,895,099","243,587,173","646,287,000","496,346,880"
PeRatio,,,,"180.638",,,,,"12.793",,"230.571"
ForwardPeRatio,"11.099","13.351","29.412","21.882",,,,,"10.605","24.213",
PegRatio,,,"0.082",,,,,,,"1.668",
PsRatio,"2.324","2.081","2.68","5.46","13.37","2.837","1.623","0.461","1.293","3.164","5.189"
PbRatio,"2.102","1.974","1.751","2.639","9.833","4.223","1.621","0.51","1.167","3.493","5.62"
EnterprisesValueRevenueRatio,"2.832","2.674","3.411","6.232","15.537","2.417","0.754","-0.295","0.876","2.601","3.961"
EnterprisesValueEBITDARatio,"15.179","14.33","17.941","40.69","274.029","57.426","-3.785","2.3","5.455","25.432","-79.276"
