name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,141,890,580","598,146,347","1,531,529,981","2,258,422,925","2,681,276,108","2,760,856,490","3,153,046,819","7,221,978,141","7,210,752,656","4,954,536,342","4,288,190,610","3,518,363,438"
EnterpriseValue,"11,267,590,580","10,798,346,347","12,126,729,981","12,453,022,925","12,824,076,108","13,345,556,490","6,784,439,819","11,358,752,141","11,407,463,656","9,692,076,342","6,381,014,610","6,221,088,438"
PeRatio,,,,,,,"14.766","38.602","79.149","95.889","23.792","88.393"
ForwardPeRatio,"3.716","1.619","3.367","7.722","7.082","6.84","7.622","15.129","9.074","10.571","9.98","12.531"
PegRatio,,,,,,,,,,,"1.997",
PsRatio,"0.217","0.076","0.166","0.263","0.305","0.387","0.691","1.617","1.461","1.435","1.113","1.009"
PbRatio,,,,,"10.552","2.28","1.797","4.657","5.031","3.758","3.318","5.347"
EnterprisesValueRevenueRatio,"2.153","1.378","1.328","1.466","1.491","1.879","1.465","2.459","2.334","2.775","1.658","1.787"
EnterprisesValueEBITDARatio,"14.638","20.808","11.926","13.782","37.885","29.422","7.888","13.08","13.287","19.397","9.019","10.844"
