name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"2,861,988,536","2,737,763,034","5,758,444,593","7,416,373,381","9,756,457,358","6,343,787,078","9,689,755,892","8,951,042,665","7,739,415,140","12,170,147,864","12,402,825,518","13,579,308,362"
PeRatio,"14.137","4.319","7.367","11.071","10.117","8.661","14.456","11.042","13.868","13.27",,
PsRatio,"0.754","0.59","0.955","1.221","1.501","1.138","1.916","1.8","1.762","2.116",,
PbRatio,"0.729","0.862","1.041","1.292","1.773","1.296","1.776","1.732","1.732","3.003",,
