name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"7,622,394,429","7,277,342,979","3,523,241,691","19,916,967,338","22,478,194,125","8,458,670,497","8,174,542,276","7,050,231,775","2,998,251,551","4,014,880,247","1,651,164,009"
EnterpriseValue,"10,475,394,429","10,030,342,979","6,278,241,691","21,440,824,338","23,651,116,125","9,407,024,497","8,186,546,276","6,850,486,775","2,734,336,551","3,689,536,247","1,918,266,009"
PeRatio,,,,"218.356",,,,,,,
ForwardPeRatio,"113.636",,,"51.02","83.333",,,,,,
PegRatio,,,,"11.554",,,,,,,
PsRatio,"0.601","0.572","0.281","1.422","1.681","0.96","1.29","1.626","0.946","2.086","1.363"
PbRatio,,,,,,,,"2,337.572","27.224","15.763",
EnterprisesValueRevenueRatio,"0.873","0.836","0.514","1.564","1.672","1.031","1.208","1.451","0.809","1.64","1.454"
EnterprisesValueEBITDARatio,"-35.51","-34.001","-6.817","95.718","37.129","-12.799","-23.394","-46.152","-19.441","-75.444","-15.251"
