name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,178,530,879","1,725,658,562","2,167,448,780","3,294,376,838","2,529,025,628","3,172,913,330","2,602,042,008","2,627,569,795","2,392,813,812","2,757,968,630","2,431,113,583","1,837,685,505","891,540,920","475,832,389","401,397,260","368,540,039","285,937,500","284,375,000"
EnterpriseValue,"6,952,730,879","7,436,158,562","7,867,048,780","8,127,876,838","7,233,125,628","7,920,113,330","7,587,942,008","7,743,569,795","7,094,213,812","6,603,268,630","4,950,513,583","2,445,876,505","1,446,863,920","650,349,389","482,211,260","410,857,039","36,984,621","36,976,038"
PeRatio,,,"26.661","7.533","31.946","32.794","11.012","123.929","146.429","344","61.707","2,225",,,,,"183","182"
ForwardPeRatio,,,,,,,,"13.141","12.063","14.599","21.834","45.455",,,"50",,,
PegRatio,,,,,,,,,,,"1.454","3.027",,,"1.998",,,
PsRatio,"2.094","3.095","4.069","7.861","5.166","5.232","3.324","2.386","3.335","4.286","7.75","12.927","12.066","8.7","7.705","2.791",,
PbRatio,"1.221","1.417","1.625","2.19","2.119","2.569","2.077","2.595","2.232","2.464","2.545","2.399","1.749","1.622","1.337","2.078","1.732","1.738"
EnterprisesValueRevenueRatio,"12.358","13.217","14.569","17.919","15.932","13.924","9.824","9.658","10.276","10.938","12.42","19.869","21.627","10.389","9.542","4.764","1.148",
EnterprisesValueEBITDARatio,"86.584","92.605","14.793","9.896","13.573","10.363","10.621","14.031","14.755","15.166","14.983","28.474","36.172","22.819","24.775","605.984","3.428","-507.599"
