name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010
MarketCap,"4,001,155,717","3,993,227,404","2,487,954,865","2,117,397,351","2,688,151,913","2,214,515,925","2,499,280,485","1,125,122,312","1,118,950,517","1,022,446,865","819,777,073","751,555,982","749,876,791","408,041,831","322,748,449","271,000,390"
EnterpriseValue,,,,,,,,"2,000,444,325","1,985,645,533","1,875,604,874","1,636,753,084","1,463,727,993","172,948,796","83,139,843","54,254,459","38,912,393"
PeRatio,"11.132","9.503","15.124","9.68","7.027",,"15.966","12.584","13.737","13.17","10.725","12.176","12.464","14.587","13.624","10.325"
ForwardPeRatio,"8.803","8.439","8.285","9.99","13.175","11.82","14.728",,,,"11.468","10.142","11.087","12.255","11.186",
PegRatio,,,,,,,,,,,,"1.268","1.386","1.531","1.398",
PsRatio,"11.179","9.329","13.252","9.369","7.037",,"14.736","11.89","12.812","12.147","9.92","10.988","11.124","8.327","7.447","8.175"
PbRatio,"0.997","0.985","0.989","0.818","1.055","0.942","2.581","1.164","1.182","1.247","1.016","1.034","1.247","1.091","1.02","1.04"
EnterprisesValueRevenueRatio,"31.554","28.912","29.852","23.333","12.761",,"45.983","21.334","24.54","23.924","21.265","23.315","10.035","3.138","1.386","1.174"
EnterprisesValueEBITDARatio,"18.934",,,,,,,"16.553","18.653","18.791","17.167","19.539","3.371","2.238","1.848","1.447"
