name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,430,027,438","2,719,022,648","2,595,719,979","2,755,117,385"
EnterpriseValue,"2,014,207,438","2,397,624,648","2,291,009,979","2,435,571,385"
PeRatio,"184.091","71.969",,
ForwardPeRatio,"30.675","82.645",,"208.333"
PsRatio,"1.478","1.778","1.95","3.038"
PbRatio,"3.952","4.998","5.54","6.794"
EnterprisesValueRevenueRatio,"1.174","1.516","1.807","2.693"
EnterprisesValueEBITDARatio,"98.92","87.588","-157.447","-11.33"
