name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,291,047,509","3,529,628,901","4,310,744,695","8,076,427,882","5,492,061,724"
EnterpriseValue,"1,982,012,509","3,133,802,901","3,724,050,695","7,602,922,882","5,492,061,724"
PeRatio,"98.714","34.224","17.099","52.207",
ForwardPeRatio,"42.017",,"20.576","45.455",
PsRatio,"9.714","12.58","8.806","27.995",
PbRatio,"1.677","2.569","3.473","8.464",
EnterprisesValueRevenueRatio,"7.82","12.365","7.06","22.904","40.891"
EnterprisesValueEBITDARatio,"21.077","33.325","10.195","39.295","-199.559"
