name,ttm,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994
MarketCap,"4,930,780,251","7,919,541,990","14,469,905,795","9,579,322,138","4,822,898,501","15,542,189,440","22,835,450,144","18,161,732,533","17,318,661,046","23,640,823,893","38,362,539,498","27,722,425,304","27,523,451,763","31,685,714,709","21,013,314,447","20,682,793,152","35,096,573,365","23,003,631,912","24,067,578,870","16,640,337,183","9,613,545,982","6,870,162,373","6,480,495,164","5,798,326,060","4,020,256,203","4,394,297,500","3,595,583,698","7,860,736,000","6,483,400,250","5,636,236,375","2,913,050,000"
EnterpriseValue,"9,579,118,898","12,761,843,435","20,262,056,644","17,519,153,549","12,960,039,969","23,513,816,930","28,396,840,742","22,061,162,369","17,773,946,509","22,858,246,363","38,068,290,442","28,537,878,370","28,466,367,848","31,887,097,203","21,120,630,445","20,536,743,731","36,969,573,844","24,693,128,282","25,742,580,041","18,995,338,599","12,008,545,201","8,691,162,373","7,303,917,491","5,961,003,069","4,252,256,066","4,512,197,441","3,635,683,704","7,615,235,946","6,436,797,168","5,580,736,375","2,913,050,000"
PeRatio,"11.003","3.841","25.336",,,"13.21","16.627","15.228","14.004","7.658","14.215","11.943","8.292","10.993","10.216","11.827","12.545","7.566","12.264","11.49","11.232","7.701","9.184","7.152","7.361","11.328","10.996","14.943","13.264","11.596",
ForwardPeRatio,"7.806",,,,,"6.859","12.136","6.374","15.291","12.3","10.256","8.711","6.716","8.091",,"9.747",,,,,,,,,,,,,,,
PegRatio,"0.136",,,,,"0.179","0.836","0.282",,,,,"8.952","4.258",,"1.95",,,,,,,,,,,,,,,
PsRatio,"0.327","0.482","1.031","0.749","0.414","1.112","1.762","1.282","1.441","1.391","1.91","1.55","1.386","1.558","1.365","1.201","2.271","1.709","2.807","1.668","1.024","0.833","1.379","1.273","1.159","1.464","1.369","2.408","2.37","1.804",
PbRatio,"0.47","0.753","1.419","0.898","0.379","0.943","1.504","1.146","1.226","1.596","2.559","2.095","1.922","2.01","1.705","1.91","3.818","2.806","3.686","2.702","1.776","1.456","2.342","2.379","1.648","1.753","1.656","3.025","2.795","2.04",
EnterprisesValueRevenueRatio,"0.033","0.044","0.074","0.087","0.068","0.116","0.156","0.128","0.103","0.123","0.188","0.168","0.179","0.224","0.173","0.149","0.285","0.247","0.312","0.274","0.279","0.128","0.116","0.137","0.166","0.235","0.222","0.481","0.479","0.467","0.302"
EnterprisesValueEBITDARatio,"0.239","0.319","0.265","0.501","-0.146","0.894","0.802","0.448","0.421","0.373","0.629","0.542","0.614","0.826","0.656","0.623","0.924","0.82","1.196","1.027","0.996","0.52","0.476","0.432","0.496","0.898","0.865","1.462","1.564","1.458","0.879"
