name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"1,436,750,000","1,058,608,000","1,082,394,119","2,787,034,134","1,284,138,506","458,009,522","590,457,874","1,793,321,033","1,038,902,402","1,409,643,238","1,374,429,154","2,508,418,469","406,979,409","87,363,548","208,767,230","247,923,437","307,358,094","819,753,280","925,409,443"
EnterpriseValue,"1,769,976,000","1,398,491,000","1,271,802,119","2,741,611,134","1,305,287,506","584,661,522","651,510,874","1,788,715,033","1,023,538,402","1,463,631,238","1,364,258,154","2,489,539,469","341,070,409","80,745,548","160,293,230","127,171,437","158,288,094","823,933,280","929,589,443"
PeRatio,"18.659","15.175","3.221","8.465","91.46",,"25.107","186.071","20.268","42.268","20.667","42.029","8","10.005","12.688","12.591","4.025","7.491","14.708"
ForwardPeRatio,,"9.823","8.628","6.394","20.492",,"30.581","38.76","16.313","65.79","17.606","26.385","6.494","6.84","11.429",,"6.892",,
PegRatio,,,,,,,,"1.549","0.653","2.624","0.783","1.172","0.433","0.456","0.762",,,,
PsRatio,"1.601","1.083","0.78","2.036","1.627","0.667","0.829","2.539","1.339","1.904","1.715","3.289","0.556","0.293","0.653","0.741","0.371","0.919","1.416"
PbRatio,"1.66","1.267","1.278","3.827","2.9","1.062","1.344","4.146","2.241","3.222","1.512","2.896","0.476","0.224","0.514","0.591","0.664","1.816","2.478"
EnterprisesValueRevenueRatio,"1.973","1.427","0.914","2","1.66","0.85","0.913","2.528","1.317","1.975","1.687","3.249","0.463","0.134","0.249","0.184","0.19","0.897","1.411"
EnterprisesValueEBITDARatio,"19.034","14.737","2.899","6.345","31.909","32.734","14.075","68.311","13.532","23.064","14.19","28.417","4.288","2.527","3.265","2.211","2.073","7.217","13.132"
