name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,120,576,739","151,397,952","288,937,500","279,450,000"
EnterpriseValue,"2,646,765,739","154,462,228","290,057,262","279,519,841"
PeRatio,"47.197",,"45.682",
ForwardPeRatio,"15.65",,,
PbRatio,"12.66","4.123","1.273",
EnterprisesValueEBITDARatio,"-130.756","-31.402","-47.162","-166.102"
