name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"7,642,754,680","7,075,338,552","6,419,832,193","6,441,700,782","5,272,111,666","6,210,685,416","6,080,494,131","10,046,727,000","9,047,353,920","6,863,712,421","6,050,981,386","5,087,364,605","4,963,166,798","3,985,722,579","3,497,069,546","2,174,307,982","2,148,903,328","2,691,966,091","2,524,030,084","1,733,555,154","1,962,987,925","1,243,661,432","1,075,754,710","1,245,613,810","1,025,028,396","1,210,309,000","1,140,922,560","1,061,199,516"
EnterpriseValue,"9,634,754,680","9,140,338,552","8,569,832,193","8,301,700,782","7,019,111,666","7,946,685,416","7,316,494,131","11,422,727,000","10,164,353,920","8,399,712,421","7,402,981,386","6,234,364,605","6,115,166,798","5,579,722,579","4,964,069,546","2,543,307,982","2,907,903,328","3,165,966,091","2,974,030,084","2,180,555,154","2,429,987,925","1,723,661,432","1,639,754,710","1,936,613,810","1,738,028,396","1,713,309,000","1,508,922,560","1,326,199,516"
PeRatio,"12.143","11.62","14.793","39.607","15.517","15.808","14.886","20.029","18.623","19.401","16.222","13.371","11.779","11.025","20.909","54.13","8.196","14.189","22.724","22.752","21.424","16.327","17.023","22.031","19.923","15.907","25.526",
ForwardPeRatio,"12.136","11.111","12.255","13.055","12.5","13.089",,"16.667","16.584","15.106",,"10.152","10","10.32","12.626",,,,,,,,,,,,,
PegRatio,"1.462","1.29","1.324","1.234","1.45","2.085",,"2.684","1.548",,,"1.015","0.976","1.032",,,,,,,,,,,,,,
PsRatio,"0.957","0.884","0.854","0.973","0.894","1.017","1.07","1.677","1.531","1.181","1.05","0.794","0.734","0.675","0.809","0.601","0.555","0.829","1.032","0.771","0.876","0.593","0.575","0.663","0.563","0.706","0.757","0.751"
PbRatio,"2.127","2.075","2.069","2.067","1.899","2.395","2.145","3.555","3.547","3.247","2.747","2.068","2.037","1.927","1.77","1.293","1.553","1.677","1.961","1.433","1.816","1.365","1.299","1.453","1.037","1.178","1.083","1.076"
EnterprisesValueRevenueRatio,"1.181","1.12","1.079","1.204","1.172","1.28","1.163","1.829","1.671","1.41","1.234","0.937","0.89","0.853","1.072","0.693","0.737","0.934","1.135","0.924","1.064","0.82","0.876","1.026","0.932","0.987","1.042","0.935"
EnterprisesValueEBITDARatio,"8.221","7.799","8.727","15.317","8.774","9","7.71","10.807","10.054","9.744","9.395","7.65","6.879","6.305","9.968","9.149","5.048","6.596","8.799","7.545","8.648","6.268","6.405","6.61","5.973","6.141","9.145","8.783"
