name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"30,063,209,233","32,980,883,507","31,204,370,275","18,937,446,390","13,685,077,911","11,778,671,158","7,600,822,188","5,047,610,163"
EnterpriseValue,"47,169,157,233","50,008,957,507","45,039,569,275","23,257,722,390","20,585,108,911","15,149,686,158","11,256,076,188","5,047,610,163"
PeRatio,"11.668","13.228","30.857","16.276","18.085","18.121","15.024",
ForwardPeRatio,"10.638","11.682","13.28","14.62",,"15.432","10.977",
PsRatio,"8.105","9.221","11.669","11.12","11.529","12.085","7.162","270.649"
PbRatio,"1.19","1.376","1.437","1.572","1.473","1.474","1.241","60.818"
EnterprisesValueRevenueRatio,"13.059","13.845","17.318","15.407","16.796","16.931","12.535","25.058"
EnterprisesValueEBITDARatio,"13.993","14.836","26.773","16.361","17.021","18.745","15.01","46.248"
