name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"865,211,277","659,790,580","699,736,969","1,167,403,467"
EnterpriseValue,"885,824,277","696,866,580","655,319,969","1,237,024,289"
PeRatio,"68.643",,,
PsRatio,"2.847","1.206","0.945","1.992"
PbRatio,"5.836","8.886","7.06","9.851"
EnterprisesValueRevenueRatio,"0.765","0.73","0.885","2.111"
EnterprisesValueEBITDARatio,"24.679",,,
