name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"2,355,364,954","337,471,082","418,190,764","299,920,105","71,377,505","50,983,474","155,474,424","34,817,368","119,676,096"
EnterpriseValue,"2,172,067,954","104,202,082","258,664,764","181,110,105","41,025,505","-6,333,526","73,263,424","49,065,488","27,025,096"
PsRatio,"53.655","7.166","13.584","53.742","77.044","61.299","27.693",,
PbRatio,"14.572","1.857","3.405","4.445","2.049","0.927","1.867","0.561","1.339"
EnterprisesValueRevenueRatio,"70.524","3.466","11.034","19.401","23.578","-8.984","42.324",,
EnterprisesValueEBITDARatio,"-38.994","-1.917","-5.281","-6.81","-1","0.175","-9.653","-1.567","-1.188"
