name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"7,214,886,395","6,412,255,657","4,930,468,586","4,141,532,268","402,822,257"
EnterpriseValue,"11,051,782,395","10,180,046,657","4,753,758,586","4,292,372,268","455,398,257"
PeRatio,"7.918","7.615","3.74","14.235","10.068"
ForwardPeRatio,"6.906","5.737",,"6.309",
PsRatio,"1.786","1.832","1.345","2.655","1.71"
PbRatio,"1.167","1.065","0.939","2.922","0.41"
EnterprisesValueRevenueRatio,"3.176","2.926","1.254","4.612","2.088"
EnterprisesValueEBITDARatio,"4.728","4.355","1.907","8.788","3.393"
