name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
MarketCap,"106,468,483,089","104,403,419,742","152,977,236,966","134,239,550,000","137,768,630,000","143,015,320,000","84,415,520,000","100,296,957,370","97,666,678,044","114,260,190,000","97,576,590,000","87,219,150,000","53,121,700,000","59,715,290,764","44,989,520,000","43,152,250,000","46,025,973,187","52,350,480,000","51,639,840,000","44,971,860,000","49,882,140,000","55,483,510,739","45,224,956,309","100,071,600,840","144,440,185,858","127,143,420,902","133,061,690,581","93,980,761,024","54,538,205,951","43,386,853,575","29,359,922,960","29,818,524,500","34,899,275,596","45,847,375,250","35,095,873,000","29,418,984,000","23,565,792,750","22,265,902,232"
EnterpriseValue,"135,652,483,089","135,985,419,742","184,060,236,966","164,260,550,000","162,294,630,000","135,498,320,000","84,892,520,000","101,617,957,370","98,932,678,044","116,121,190,000","98,023,590,000","91,709,150,000","57,686,700,000","57,141,290,764","43,133,520,000","40,999,250,000","44,499,973,187","56,397,480,000","54,601,840,000","47,362,860,000","52,754,140,000","58,675,510,739","48,875,956,309","100,828,600,840","142,974,185,858","125,960,420,902","132,663,690,581","94,346,761,024","54,336,205,951","43,043,853,575","28,910,922,960","28,162,524,500","33,313,275,596","45,100,375,250","35,127,873,000","27,869,984,000","21,912,792,750","20,612,902,232"
PeRatio,"13.64","13.023","23.436",,,"18.552","58.404","24.031","29.22","64.896","36.438","32.018","28.095","18.165","14.793","15.491","14.623","26.788","23.292","17.149","21.174","17.987","22.238","40.078","34.073","31.159","43.166","30.136","19.19","21.152","14.764","15.329","22.458","22.285","19.94","20.896","19.174","20.813"
ForwardPeRatio,"7.407","6.882","9.099","7.911","8.19","11.377",,"19.268","19.455","29.674","35.088","28.011","16.26","17.483","11.751",,"11.696",,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.389","0.579",,"12.173","0.822","1.009",,"1.747","0.923","1.642","2.507","15.661",,"4.994","2.516",,"2.904",,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.431","2.398","3.342","3.062","3.474","4.345","3.865","4.951","5.317","6.977","6.133","5.467","3.122","2.877","2.347","2.655","2.259","2.714","2.797","2.354","2.612","2.669","2.503","5.23","6.944","6.434","7.432","5.785","3.632","3.251","2.529","2.631","3.086","4.106","3.384","3.279","2.838","2.941"
PbRatio,"3.618","3.576","4.57","3.607","2.747","8.104","6.189","6.736","6.228","7.577","6.444","5.923","3.899","3.583","2.863","2.907","3.76","4.956","4.456","3.991","4.889","5.67","5.043","9.321","15.775","14.707","17.564","13.019","8.301","6.868","4.765","5.02","5.797","7.912","6.478","5.946","4.956","4.683"
EnterprisesValueRevenueRatio,"3.014","3.021","3.988","3.541","3.817","5.183","3.763","4.891","5.093","7.012","6.173","5.597","3.274","2.69","2.214","2.18","2.512","2.915","3.164","2.546","2.722","3.146","2.699","5.606","7.849","7.463","8.808","5.649","3.607","3.127","2.412","2.468","2.986","4.042","3.41","3.033","2.561","2.727"
EnterprisesValueEBITDARatio,"7.005","7.022","9.576","8.165","32.926","18.368","12.506","16.615","15.305","44.035","32.128","23.802","18.01","7.369","6.322","6.314","7.54","12.76","16.481","10.151","9.818","10.254","10.107","17.13","21.238","21.288","26.11","18.761","12.15","10.594","8.146","10.388","14.773","14.974","13.341","21.79","11.209","12.661"
