name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"4,105,038,743","5,092,963,157","4,611,788,366","9,125,187,017","11,956,480,696","7,682,336,005","5,997,754,657","11,548,995,769","5,242,225,728","4,715,128,702","3,923,537,024","4,030,363,202","3,423,093,812","1,610,216,040","1,485,778,456","770,859,376","591,184,629","879,806,696","1,029,638,688"
EnterpriseValue,"5,771,986,354","3,977,072,157","3,398,724,366","7,646,513,017","10,699,346,696","6,651,445,005","4,922,011,657","10,552,945,769","4,511,317,728","4,084,323,702","3,449,962,024","3,646,555,202","3,057,001,812","1,439,203,040","1,361,736,456","711,946,376","579,000,629","866,102,696","1,054,198,688"
PeRatio,"19.233","55.378","18.418","35.347","113.599","29.942","16.348","31.49","21.552","19.991","21.906","26.488","23.719","14.536","27.982","139.417","16.684","30.754","59.259"
ForwardPeRatio,"25.974",,"17.889","28.329","49.02","30.303","15.244","27.1","18.149","17.422","17.699","20.833","19.881","12.516","24.753",,,,
PegRatio,,,,,,,"1.271","2.257","1.512","1.29","1.04","1.226","1.17","0.585","1.115",,"-0.393",,
PsRatio,"3.273","3.929","3.378","6.493","10.267","5.836","4.181","8.774","5.581","5.368","5.421","6.476","6.106","3.638","5.029","4.193","2.659","4.847","3.916"
PbRatio,"1.7","2.136","1.766","3.331","4.84","3.228","2.719","5.862","3.498","3.882","3.785","4.603","4.608","3.852","4.691","3.006","2.482","4.395",
EnterprisesValueRevenueRatio,"2.288","3.089","2.377","5.234","8.911","5.06","3.372","7.49","4.484","4.532","4.481","5.627","5.434","3.033","4.55","3.83","2.528","4.59","7.36"
EnterprisesValueEBITDARatio,"10.082","13.205","10.556","17.027","32.814","17.181","8.237","16.747","10.734","10.695","11.031","14.459","12.932","7.32","13.43","25.253","7.913","14.773","23.369"
