name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
MarketCap,"2,188,144,574","2,030,405,994","2,248,173,294","2,845,525,688","2,230,827,336","3,141,563,040","2,675,477,200","3,654,906,840","3,605,496,203","3,128,045,120","2,670,253,240","2,762,399,280","1,860,422,100","1,189,935,947","838,863,440","630,219,940","689,954,826","1,146,260,240","1,504,839,440","1,535,366,380","1,759,492,000","1,558,194,750","1,192,956,400","1,262,850,000","932,418,550","1,003,586,250","1,351,480,000","1,355,927,625","846,672,960","849,520,000","656,080,000","778,400,000","664,420,000","394,142,250","275,106,000","283,041,750","211,620,000","174,586,500"
EnterpriseValue,"4,470,058,574","4,243,929,994","4,310,032,294","5,258,053,688","4,677,164,336","5,047,363,040","4,146,757,200","5,064,586,840","4,954,065,203","4,490,572,120","4,049,729,240","4,108,948,280","3,313,772,100","2,649,877,947","2,408,801,440","2,244,637,940","2,400,156,826","2,893,670,240","3,161,991,440","1,964,219,380","2,218,223,000","1,924,647,750","1,565,935,400","1,643,570,000","1,222,351,550","1,264,186,250","1,550,780,000","1,543,227,625","932,972,960","914,520,000","767,180,000","865,000,000","754,020,000","459,842,250","344,906,000","338,741,750","290,820,000","253,786,500"
PeRatio,"17.719","13.693","8.796",,,"21.488","13.03","24.432","22.929","26.216","26.28","23.498","18.481","134.375",,"18.111","125.3",,"12.761","10.531","22.381","18.413","16.978","22.124","10.988","11.887","16.456","17.602","11.596","12.458","10.536","12.681","15.242","11.086","8.333","7.269","3.759","10.313"
ForwardPeRatio,"12.69",,"13.774","16.695",,"15.924",,"19.231","17.699","15.432","17.986","14.306","10.695","10.299","14.728","10.417",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"2.999","2.383","1.783","1.717","2.453","1.303",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.228","1.132","1.306","2.773","5.505","2.15","2.028","2.868","2.873","2.552","2.348","2.463","1.75","1.174","0.858","0.696","0.697","1.16","1.935","2.832","3.236","3.095","2.406","2.677","2.022","2.317","3.249","4.533","3.43","3.888","3.342","4.388","4.274","3.118","2.268","2.367","2.047","1.284"
PbRatio,,,,,,"73.54","29.186","48.654","34.217","24.996","17.389","14.371","11.682","6.012","6.117","4.929","6.461","4.021","3.201","3.364","4.749","5.044","3.907","4.097","2.522","2.867","3.952","4.751","4.98","4.754","8.336","7.784","8.172","7.153","5.311","4.625","5.099","4.207"
EnterprisesValueRevenueRatio,"2.485","2.359","2.372","3.929","25.762","3.422","3.075","3.831","3.844","3.634","3.492","3.622","3.101","2.577","2.464","2.45","2.409","2.932","3.803","3.454","4.093","3.774","3.114","3.444","2.585","2.886","3.697","5.843","3.724","4.191","3.867","4.835","4.928","3.593","2.827","2.823","2.818","2.469"
EnterprisesValueEBITDARatio,"9.463","8.984","6.368","17.276","-11.138","10.386","10.3","11.121","10.657","12.945","12.101","11.607","8.943","7.439","9.683","7.291","9.225","10.12","10.348","10.173","13.163","11.332","9.614","11.653","7.882","8.328","10.717","15.779","9.32","10.195","9.232","12.031","12.241","8.709","6.884","6.941","7.4","6.524"
