name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,467,689,557","1,412,708,516","1,369,423,585","3,262,569,264","2,756,454,342"
EnterpriseValue,"2,177,482,557","1,135,726,516","904,255,585","2,744,625,264","2,480,428,342"
PeRatio,,,,"117.574",
PsRatio,"29.988","31.64","28.406","41.81","119.39"
PbRatio,"6.248","3.572","2.679","6.773","9.359"
EnterprisesValueRevenueRatio,"27.706","14.451","19.311","37.684","72.881"
EnterprisesValueEBITDARatio,"-15.206","-7.931","-5.963","-28.108","-56.741"
