name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"17,430,473,481","16,912,827,296","11,085,685,979","18,154,468,904","14,835,050,212","14,719,637,085","11,524,783,534","14,523,943,784","11,275,528,236","9,882,852,057","9,168,046,491","8,680,341,886","7,108,876,116","6,910,622,657","6,412,610,092","4,635,049,614","1,782,541,962","6,446,800,864","4,106,345,076","3,031,708,518"
EnterpriseValue,"29,723,473,481","29,701,827,296","13,999,685,979","20,845,468,904","18,505,050,212","18,136,637,085","14,215,783,534","17,420,943,784","13,004,528,236","11,904,852,057","11,026,046,491","10,630,341,886","9,194,876,116","9,196,622,657","8,812,610,092","6,879,049,614","4,633,541,962","9,177,800,864","7,042,345,076","6,126,708,518"
PeRatio,"8.892","8.358","6.74","6.843","26.145","16.959","9.294","18.399","25.076","19.745","6.908","17.284","11.688","11.469","15.362","10.422","5.452","21.592","8.803","478"
ForwardPeRatio,"13.643","12.788","7.435","10.605","14.265","11.136",,"13.038","10.87","10.989","11.124","11.074","9.551","9.416","10.661",,,,,
PegRatio,"4.42","16.607",,"0.618","3.865","7.281",,"3.554",,,"0.959","0.954","0.823","0.853","1.524",,,,,
PsRatio,"1.6","1.585","1.165","2.433","2.827","2.396","1.738","2.559","2.141","1.758","1.37","1.383","1.109","1.056","1.102","0.992","0.298","1.125","0.707","0.454"
PbRatio,"2.458","2.606","2.24","4.632","5.915","5.358","3.255","5.355","4.087","3.573","3.114","4.165","4.109","4.757","6.94","7.937","9.794","6.07","7.521","51.385"
EnterprisesValueRevenueRatio,"2.717","2.715","1.447","2.442","3.272","2.88","1.987","2.837","2.413","2.098","1.621","1.633","1.433","1.36","1.489","1.354","0.679","1.424","1.219","1.163"
EnterprisesValueEBITDARatio,"11.25","11.242","6.076","7.672","6.813","12.431","7.165","11.56","9","12.273","7.955","5.062","11.132","9.206","8.457","8.853","4.392","8.626","7.688","7.536"
