name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999,10/31/1998,10/31/1997,10/31/1996,10/31/1995,10/31/1994,10/31/1993,10/31/1992
MarketCap,"59,529,032,284","58,236,213,524","45,824,032,012","51,891,230,000","45,221,341,000","36,875,343,000","27,558,168,000","26,511,805,656","18,570,573,519","19,144,117,300","15,654,700,100","13,772,588,160","10,992,373,920","8,380,979,749","7,267,575,840","5,015,370,160","3,894,397,616","5,551,863,420","4,410,016,960","3,396,279,600","2,577,620,320","1,775,428,920","1,210,611,800","1,309,269,600","1,070,965,000","934,987,032","540,530,202","827,083,250","640,582,572","541,532,376","355,248,000","515,585,000","131,292,000"
EnterpriseValue,"65,688,132,284","64,815,013,524","50,589,032,012","59,867,830,000","54,623,241,000","42,750,343,000","32,410,668,000","31,240,444,656","20,777,356,519","21,242,517,300","17,460,136,100","15,918,465,160","12,643,905,920","9,309,015,749","8,338,226,840","6,001,420,160","4,983,844,616","6,301,687,420","5,224,668,960","4,180,913,600","3,340,092,320","2,356,303,920","1,530,354,800","1,619,919,600","1,300,902,000","1,061,687,032","667,330,202","928,583,250","710,382,572","560,032,376","370,448,000","524,785,000","133,392,000"
PeRatio,"43.66","47.201","42.612","46.184","29.03","32.173","24.541","37.591","27.325","28.583","25.177","26.824","22.938","20.585","22.883","20.298","14.186","23.336","24.271","20.158","24.504","32.84","18.558","23.955","22.152","24.312","12.371","23.06","22.595","94.161","71.642","297.872","211.765"
ForwardPeRatio,"30.769","30.03","27.248","32.258","29.326","25.445","21.692","25.51","25.253","25.253","23.256","20.121","19.57","18.349","19.841",,,,,,,,,,,,,,,,,,
PegRatio,"2.256","2.209","2.252","2.575","2.283","2.181","2.366","2.175","2.714","2.488","2.179","1.431","1.724","1.197","1.352",,,,,,,,,,,,,,,,,,
PsRatio,"9.67","9.746","7.514","8.334","8.4","6.944","5.512","6.086","5.03","5.369","4.508","4.391","3.708","3.113","3.096","2.372","1.764","2.774","2.798","0.84","2.371","2.397","1.959","2.277","2.166","2.343","1.502","2.822","2.891","3.087","2.405","4.672","1.841"
PbRatio,"3.412","3.42","3.308","4.575","4.451","4.302","3.648","4.11","3.258","3.733","3.368","3.39","2.981","2.737","2.642","2.071","1.944","3.102","3.107","2.826","2.314","2.707","3.22","4.047","3.964","4.252","2.589","4.649","4.662","5.128","4.285","9.973","3.773"
EnterprisesValueRevenueRatio,"10.633","10.492","9.418","12.385","13.58","9.043","6.243","6.78","5.482","5.93","4.919","4.916","4.224","3.328","3.494","2.928","2.161","2.998","3.072","2.876","3.444","3.585","2.478","2.878","2.582","2.607","1.715","3.114","3.147","3.193","2.508","3.961","1.917"
EnterprisesValueEBITDARatio,"24.667","24.339","23.812","31.816","34.761","16.118","18.547","20.022","16.073","16.456","14.582","15.434","13.91","11.51","13.07","11.961","8.44","11.878","12.449","12.435","15.704","18.929","11.693","12.698","11.774","11.295","8.29","12.843","12.869","12.904","9.698","14.824","9.528"
