name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,015,569,982","586,796,922","215,158,871","622,656,733"
EnterpriseValue,"833,408,521","384,924,373","1,077,876","342,210,434"
PeRatio,"128.785","13.594",,
PsRatio,"0.898","0.791","0.468","1.183"
PbRatio,"9.775","4.668","1.697","4.085"
EnterprisesValueRevenueRatio,"0.737","0.52","0.003","0.65"
EnterprisesValueEBITDARatio,"12.132","4.205","0.153","-0.162"
