name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"4,767,509,725","4,812,788,264","5,439,911,365","6,349,580,160","5,789,099,760","6,768,936,590","5,738,806,140","5,022,722,316","4,069,302,221","3,377,946,520","3,110,139,120","2,724,356,250","1,818,242,000","1,565,057,410","2,031,084,900","1,317,053,440","1,197,419,729","1,579,480,160","2,005,088,600","1,759,470,990","2,391,910,860","2,193,788,500","1,765,117,540","1,308,123,900","1,279,035,604","545,012,325","426,167,538"
EnterpriseValue,"4,410,863,725","4,994,225,264","5,664,590,365","6,146,789,160","5,885,092,760","6,957,419,590","5,295,629,140","4,446,417,316","3,864,295,221","3,240,308,520","2,942,437,120","2,389,070,250","1,482,956,000","1,514,718,410","1,728,015,900","907,630,440","1,107,613,729","1,489,674,160","1,971,617,600","1,625,804,990","2,119,534,860","1,950,134,500","1,605,416,540","1,283,768,900","1,369,505,604","589,112,325","481,567,538"
PeRatio,"19.494","17.405","16.493","22.145","48.011","21.004","40.234","25.763","24.191","20.749","26.512","27.926","18.212","17.114","26.681","19.817","12.909","11.134","17.034","14.163","17.532","18.412","17.352","14.933","24.04","16.666","12.408"
ForwardPeRatio,"21.978","16.807","15.152","17.575","24.096","19.157",,"22.936","20.161","18.215","21.277","23.31","14.663","13.459","23.095",,,,,,,,,,,,
PegRatio,,,,,,,,"2.293","2.017","1.822","2.126","2.121","1.173","0.798","1.694",,,,,,,,,,,,
PsRatio,"1.404","1.369","1.632","2.231","2.309","2.295","2.234","2.104","1.745","1.504","1.605","1.648","1.091","0.981","1.386","1.066","0.932","1.185","1.661","1.653","2.221","2.324","2.18","1.702","2.271","1.17","0.95"
PbRatio,"2.459","2.539","2.999","3.377","3.36","3.874","3.446","3.088","2.716","2.402","2.363","2.248","1.559","1.5","2.027","1.321","1.268","1.628","2.558","2.336","3.066","3.423","3.734","3.702","5.469","2.956","2.853"
EnterprisesValueRevenueRatio,"1.265","1.432","1.635","1.966","2.353","2.287","1.89","1.803","1.626","1.393","1.401","1.418","0.888","0.894","1.165","0.73","0.84","1.099","1.531","1.407","1.935","2.049","1.967","1.647","2.227","1.252","1.127"
EnterprisesValueEBITDARatio,"9.54","10.802","10.373","10.859","20.748","13.465","12.941","13.593","12.154","10.626","11.603","13.836","8.484","8.417","12.19","7.85","6.344","6.247","9.697","7.76","9.213","9.145","8.771","7.752","12.369","8.103","7.596"
