name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"3,169,625,238","2,665,728,842","1,802,794,026","2,198,453,044","2,111,886,377","1,961,980,460","1,585,105,632","1,272,465,457","986,666,001","521,928,924","385,326,765"
EnterpriseValue,"3,470,775,238","3,257,566,842","2,572,156,026","2,853,884,044","2,588,136,377","2,515,613,460","2,053,911,632","1,746,371,457","1,432,214,001","910,526,924","655,348,765"
PeRatio,"46.96","53.286",,"29.269","26.405","44.848","32.964","35.66","30.64","64.412",
ForwardPeRatio,,,"12.3",,,,,,"22.883","19.92",
PsRatio,"12.55","11.607","9.493","11.825","12.119","11.889","9.408","9.401","8.226","5.107","4.931"
PbRatio,"2.237","2.402","2.261","2.396","2.305","2.115","2.215","2.088","2.737","1.973","2.575"
EnterprisesValueRevenueRatio,"17.476","16.403","13.718","15.005","14.731","15.816","13.219","13.319","13.779","12.307","11.137"
EnterprisesValueEBITDARatio,"23.804","22.342","35.293","18.893","16.449","19.91","15.611","19.568","17.008","15.641","17.965"
